,caderaIzq_x,caderaIzq_y,caderaIzq_z,caderaDer_x,caderaDer_y,caderaDer_z,rodillaIzq_x,rodillaIzq_y,rodillaIzq_z,rodillaDer_x,rodillaDer_y,rodillaDer_z,pieIzq_x,pieIzq_y,pieIzq_z,pieDer_x,pieDer_y,pieDer_z
8,-20.94443289215448,44.45796454372018,761.2678397697758,-131.70601957649652,18.61252878284185,781.8609425781235,-31.707743247360668,14.042533799356889,431.3833085971891,-90.13470330704187,-27.084885188903257,442.6824689351547,-40.14601054450263,44.82636031834016,115.35572102722897,-78.16342745868678,26.623874409972032,118.72592877983824
9,-17.044525139324335,37.32605561515544,761.29300262384,-127.82585888245455,14.220107189352944,780.4578156938105,-28.56136406159673,10.303558904532396,432.563986881637,-90.66079349291078,-32.03241280092668,442.01992968388606,-40.13908339360957,45.0909550988181,114.382686870023,-78.62735944255908,25.86336759124269,118.18113681556628
10,-10.813782775128344,35.773953300549124,760.1093821262938,-123.95390827869946,12.38866736841274,779.5390840699386,-27.87832618724528,6.483367402325087,431.7628226606084,-88.90527880841961,-38.84519692522021,444.4362658110706,-39.34939623658141,43.75786537969671,114.19241284476789,-77.99316259615823,26.75137266341505,118.97557789051288
11,-9.126135207454467,34.77482527021226,757.8467326686548,-121.55198039633756,11.617214600343743,778.6785486145404,-25.266283891732822,6.307047956054873,426.047315108086,-85.44521440449067,-52.129408214332685,443.837038956508,-39.26311214865965,43.02353157144802,114.18792566860668,-77.16266849451371,24.80080566972103,119.6968261594831
12,-5.6550229277355015,31.2846067739427,756.2971515259286,-114.365164576032,7.900123221136909,776.8326913733674,-24.648922767789927,0.7393965083501257,434.4783276768488,-86.5921381419335,-56.14912275234354,449.0043055346957,-39.12506811364224,44.21182398532059,112.13809191668204,-77.03203806920662,28.41162141720369,119.04706758850143
13,-4.210036426296341,25.78084337701543,755.7922098386481,-113.71309990660131,6.726655068199847,777.0834261421555,-23.652363059195835,1.0776979540153349,432.4902774665484,-82.9519668313321,-64.07597295347178,447.6323323346455,-38.28351831380381,42.867024423334655,113.63072928671454,-76.7165083908492,29.12823463425204,120.36789147492752
14,-0.4924024018954895,24.77778834585834,754.8929909823328,-110.1511693508211,9.084880070104504,777.141297924748,-22.991163904441933,0.8730262668595401,430.2893070042313,-80.21632620924402,-71.53668237839244,448.3500587114296,-38.20690385512958,43.54377438581477,112.5363898082568,-76.67145130829971,29.23638382128746,121.72352088292484
15,2.083546595238317,21.680981355589097,754.4130391075754,-107.05855197876592,12.959970221493222,775.1840156752544,-21.90004201596267,1.324547545156307,429.2417220775623,-78.13663174509794,-75.72822836750031,447.8716013272639,-38.2686384163304,43.38413536873867,112.483227217551,-76.69657136063891,28.953043276309145,124.02142487061587
16,0.8644626497168701,18.921326645266817,755.4255332199564,-104.68874214123564,12.508690588992948,773.2152814217488,-19.37809994706585,2.368779518241425,426.5809189807266,-77.08466349466887,-76.48785867653798,447.8866163938406,-38.19999997058743,43.14004656032603,112.96335446240516,-76.41127062634861,29.268115765914672,124.49191977513304
17,2.1643769121421315,18.324422944974746,755.6447930380907,-105.6264495064846,18.38098741649995,771.3211446854006,-19.673274678075444,-2.339788910195708,430.2441717686052,-72.82346726142586,-80.86318625125658,449.5705331615148,-38.21360810978111,44.84713990045199,112.3715747267626,-77.64113689117923,29.786451202299844,124.94656558715144
18,2.6072063972362542,14.451134854342172,755.3592343765363,-103.64536061503202,22.972112810723928,770.0785475086979,-18.137197164231026,-0.5176673144799224,429.69318114659234,-73.15427591889919,-79.67740505958537,450.7691362839775,-38.83516582292195,46.0426594470932,112.05986106376557,-79.12087458600583,30.03544645239116,125.85996428949905
19,3.457810601435071,14.533897130039064,754.9333108016259,-101.97024356674837,19.82451516802294,770.5854192589021,-17.106539245716874,-1.288516366985391,430.601543921544,-74.57451013823102,-76.62512429792842,450.6402890483232,-39.99140975519301,47.92637917612173,111.31308395114915,-82.37950326929308,32.80991607769171,126.20035162357937
20,3.3688326326098945,22.42326872884428,754.6536351273331,-102.46847214381162,20.256962256123245,770.9997736023922,-16.74959858170476,-2.550215189963524,431.7077391721224,-74.01518032142116,-75.73963871806124,447.796844349846,-40.00896698343709,48.54796387855673,110.4541823471144,-87.24168345948914,29.659748389407756,131.1370059801139
21,3.840131348098225,25.303802073351108,754.846761984777,-110.05597780975503,10.109891146268469,780.0960483771847,-15.85649811469051,-2.3431143012640234,428.7294762217744,-74.63797921606972,-76.48169186478057,445.3054519350979,-39.12705213123006,48.91739987146835,112.5017339878046,-90.72002772674624,26.562297188821844,131.35195099666169
22,5.492540141458775,34.03806220772174,753.048007012818,-113.81963796564077,17.791369991744688,776.7715461735162,-16.66486815975003,-2.025167039048611,427.1565830551549,-74.99457620000935,-77.65941628175173,444.0342633540285,-40.22794713139244,51.209398619107645,112.32601299935833,-101.40730755465852,22.260409170868314,135.84660249493962
23,3.971442177013927,35.12561334852421,752.8516266461971,-115.55642187024458,20.25381892414336,776.7981883263272,-16.618614004731796,-3.4279323029336126,425.6886460116824,-75.79142350281576,-78.73376166577403,443.2670037940501,-40.95269163883002,55.27848021779559,110.16989746960576,-114.03760268119832,18.546356920762943,141.84941244013518
24,2.635903375443803,31.064590231568676,752.1663997010954,-118.01008918194488,14.082649748121751,777.4780986250986,-17.283881605813377,-5.775842477641632,423.7742327436388,-74.4808414583218,-85.22201935741242,440.5233547395659,-40.230869966251134,56.30025015209759,108.52971764185676,-124.81178122727226,17.66918914836326,146.78255470875183
25,-1.806727489095877,32.47993537599163,753.4910866010262,-119.57486299313226,18.3440283752272,775.9207670955716,-16.01930562255255,-5.400032739315023,421.7336869968034,-76.26520917483114,-86.16963594573397,437.6969820113613,-39.51640806891503,53.536254777540165,106.30908576510612,-140.3866392571278,18.484672605871864,155.0132076463072
26,-3.207452089695593,33.234899726092834,751.5464365972493,-122.0018145060428,10.841227421571205,774.2980371074657,-14.667480395710784,-5.073478347453687,421.22521633110046,-77.53278691939356,-85.1438029232684,436.6383710794795,-38.002919172956,51.35297933004324,107.09071857662846,-158.64659622974148,25.07183876170936,163.524823080374
27,-5.052350126808193,34.12066713821025,750.8813033618834,-124.03389869715345,9.298249054623652,773.2979036729223,-14.082383180010735,-7.107141234665519,421.40543853884265,-76.76812107593881,-86.8140028868819,434.9072763369868,-38.06704612247631,50.05401939300312,108.34770915386464,-169.4320685331602,26.29784188113648,172.17091538719063
28,-7.956590300210138,29.16701426940276,748.6382589385815,-127.03723061248374,7.717039572643301,770.4535075677053,-13.189171696029234,-9.53499783668373,420.1938290313153,-78.15365480622728,-88.49137750966725,431.2648470930468,-37.89594943857827,49.55629282749092,109.96705778509434,-181.43476797889437,31.149846385962466,170.9676013870352
29,-10.484239495776292,34.39215858388215,743.3069385860197,-130.2783568729324,11.02705067431296,764.5118744548229,-10.322346136658638,-11.843738692946715,415.0535529596157,-79.6986672296733,-89.52449599937715,423.3659582232525,-38.79301407211655,51.09996399690832,110.16157539521768,-184.65150268581075,30.762618137783505,164.9431758189855
30,-15.163816830913106,36.23907920176012,737.6014477204747,-134.26704131220274,11.908307782228718,756.7078799675513,-5.803415323602707,-26.46795232453995,415.1935321675799,-78.10812488243344,-90.04520601523677,418.546697939405,-39.12338659338482,50.487017278038095,110.33702225154268,-186.62104164314331,33.34131483141583,153.01070817995964
31,-17.88480231405157,33.43182911202297,730.2707643575193,-140.16219775651544,10.887131726644952,748.2391570266799,-0.9408830457972784,-33.97979758720494,410.4007203740839,-75.9725003534453,-89.53847722376602,411.4295651047487,-39.20680049871157,48.66014356254081,109.26774484064764,-183.89706086878303,36.76011758856755,147.10067299854887
32,-19.60701753867748,34.68981444568419,723.7551050697122,-142.1671002627237,13.742053796124594,740.417461355628,1.1653486822406762,-41.37686950898484,405.4842640011036,-78.3500079251794,-89.95800475777783,408.3248543539184,-39.94235310765542,49.55302421955676,108.45323150476818,-183.27458848549392,38.94823536540673,140.85045979237512
33,-18.314846048839456,36.88688760855701,716.9723846496472,-141.7958087262519,15.5346341645824,734.7158174304707,2.879182607816176,-46.18826934613274,401.48777542504416,-75.90408292401017,-94.1439486107252,405.7212689515448,-41.125096841290045,49.60100584673313,108.4626900798161,-181.62147657780287,38.63323328591562,137.97556510428112
34,-18.46200585093172,39.41865631778438,712.7751780264188,-141.600459805,15.4593966554082,730.9812257411104,4.088693293895844,-50.26272118617421,399.6242150422984,-78.79916493455096,-87.22866314402441,401.1521048635242,-41.48904259962235,49.54945319533583,108.00007566663707,-177.5369255937149,42.93781707302759,133.02445693814136
