,caderaIzq_fx,caderaDer_fx,rodillaIzq_fx,rodillaDer_fx,pieIzq_fx,pieDer_fx,caderaIzq_fy,caderaDer_fy,rodillaIzq_fy,rodillaDer_fy,pieIzq_fy,pieDer_fy,caderaIzq_fz,caderaDer_fz,rodillaIzq_fz,rodillaDer_fz,pieIzq_fz,pieDer_fz
233,0.8532656719830142,-118.34685958673747,-16.486814199747965,-75.6774441171367,-39.972381097677165,-130.74392602084853,32.5465171085968,16.73908613426836,-5.093438597837017,-84.14390878992602,54.82573354541016,18.630071503872124,752.7647103725858,776.5838183283283,423.22712879464285,439.81790999639014,107.90836497922407,149.90364512379773
234,0.6174346171827547,-118.56496400419586,-16.429928335660346,-75.73198176132375,-39.871414423729746,-132.22636070733094,32.44481653212934,16.396659691918128,-5.155709514647673,-84.38521678864588,54.71404709970443,18.836169128641554,752.7194741319648,776.5114262774853,423.06902161644587,439.5927308274704,107.79272210371012,150.59445604105872
235,0.38500494628125354,-118.78456895976618,-16.36929388959178,-75.78721104607476,-39.76658105273484,-133.72223714556216,32.35644194503475,16.038967414280926,-5.212068553995939,-84.6151389376847,54.584676699496704,19.068731242587525,752.6677874759633,776.4290733379624,422.9164283438459,439.3688074800816,107.68884746342758,151.2982272970387
236,0.15407277114410356,-119.00445027490775,-16.304348850451525,-75.84368093631996,-39.65975675594941,-135.228081810545,32.28554619286724,15.67746977806675,-5.26283759014854,-84.8313283076466,54.43925842209078,19.3214737796724,752.6121849665207,776.3376472897376,422.76958349472056,439.1466601792915,107.59570799753962,152.01768383899727
237,-0.07726579636310255,-119.22338377107995,-16.23453120714885,-75.90194039698967,-39.55281730463035,-136.74042117728212,32.23628212118093,15.323627259985589,-5.3083384973721985,-85.03143796913552,54.27942834479041,19.58811267385853,752.5552011655761,776.238035912789,422.6287215869472,438.92680915016746,107.51227064520944,152.7555506141941
238,-0.3109146443747962,-119.44014526974205,-16.15927894859301,-75.96253839301421,-39.44763847003459,-138.2557817207764,32.21280257553002,14.988900336747411,-5.348893149933643,-85.21312099275553,54.106822544899345,19.862363859108306,752.4993706350689,776.1311269870943,422.4940771384033,438.7097746177773,107.43750234560018,153.51455256988893
239,-0.5487776610253761,-119.6535105923534,-16.078030063693273,-76.02602388932384,-39.34609602341907,-139.77068991603056,32.219260401468674,14.684749485062227,-5.384823422099596,-85.37403044911068,53.9230770997214,20.13794326938407,752.4472279369384,776.0178082926315,422.3658846669665,438.49607680718856,107.37037003787502,154.29741465334138
240,-0.7927587344492752,-119.86225556037337,-15.990222541358884,-76.09294585084885,-39.250065736040696,-141.2816722380475,32.25980844455106,14.422635181640002,-5.4164511881367865,-85.51181940880495,53.72982808656029,20.408566838648216,752.4013076331236,775.8989676093785,422.24437869051417,438.28623594346885,107.30984066119711,155.10686181181117
241,-1.0441293447019744,-120.06559992086758,-15.89558964707939,-76.163636671572,-39.160946568981025,-142.78599886623908,32.33642417423791,14.210210930963125,-5.44439163640231,-85.62508166580541,53.528724755163964,20.669775548531963,752.3632752878417,775.7753961236167,422.1297998374628,438.0806720525962,107.25528989117696,155.943925640343
242,-1.3016313395232544,-120.26453912332713,-15.795045752665445,-76.23756246168576,-39.078230242620116,-144.28391479765432,32.44238355561624,14.039902348603569,-5.47043321161475,-85.7161739075311,53.32146904505699,20.924410571342015,752.3313204744205,775.6474986468414,422.0224131783853,437.8794043641897,107.20772834921408,156.80286432512167
243,-1.5633741585739984,-120.46051254284939,-15.689800506507968,-76.31397276043514,-39.000931667162625,-145.7764087337514,32.56878717767961,13.900328077905684,-5.496657672583066,-85.78839354476415,53.10977606820805,21.177138127053972,752.3027637684661,775.5155833968512,421.9224898943935,437.6823519087792,107.16857539315541,157.67624270011714
244,-1.8274672415150537,-120.65495955453177,-15.581063556997892,-76.39211710706506,-38.928065752813254,-147.26446937598843,32.70673562942161,13.780106762213844,-5.525146778116212,-85.84503798828658,52.89536093658586,21.432624435643394,752.2749257455835,775.3799585914447,421.83030116659927,437.48943371689415,107.1392503808478,158.55662559929917
245,-2.0920200280073042,-120.84931953347166,-15.470044552526135,-76.47124504082052,-38.85864740977665,-148.74908542582375,32.8473294998358,13.667857044872402,-5.557982287023146,-85.88940464888047,52.679938762159125,21.695535717085875,752.2451269813788,775.2409324484205,421.7461181761145,437.3005688190641,107.12117267013814,159.4365778566378
246,-2.3551419577116053,-121.04503185476646,-15.35795314148363,-76.55060610094648,-38.79169154825752,-150.2312455847155,32.98166937791578,13.552197569225726,-5.597245958112823,-85.92479093732793,52.46522465689656,21.97053819135699,752.2106880514574,775.0988131855773,421.6702121040512,437.1156762458187,107.11576161887331,160.30866430610277
247,-2.614942470288813,-121.2435358935136,-15.245998972261306,-76.62944982668789,-38.72621307846052,-151.71193855412176,33.10085585265509,13.421746978618184,-5.645019550194199,-85.95449426441103,52.25293373276688,22.262298078432302,752.1689295314252,774.9539090207136,421.60285413152104,436.9346750276876,107.12443658490017,161.165449781664
248,-2.869531005399811,-121.44627102481046,-15.135391693250083,-76.70702575728973,-38.66122691059032,-153.19215303550087,33.195989513047344,13.26512391639413,-5.703384822076234,-85.98181204091178,52.044781101738764,22.575481598287418,752.1171719968877,774.8065281716282,421.5443154396361,436.75748419520033,107.14861692606561,161.99949911729138
249,-3.117017002705456,-121.6546766237544,-15.027340952840897,-76.78258343199695,-38.59574795485163,-154.67287773031094,33.25817094808609,13.070947025897933,-5.774423532567883,-86.01004167761235,51.842481875780955,22.9147549708979,752.0527360234506,774.6569788561196,421.494867209508,436.5840227788865,107.18972200021652,162.80337714695483
250,-3.355509901866604,-121.87019206544288,-14.923056399424668,-76.85537239005451,-38.528791121449096,-156.15510134001013,33.278500746764905,12.82783495047396,-5.860217440478097,-86.04248058529477,51.647751166862136,23.284784416239315,751.9729421867196,774.5055692919865,421.45478062224885,436.4142098092758,107.24917116519975,163.56964870462411
